record_id,reporting_date,programme_name,sector,state,lga,community,achievement_rate,reporting_delay_days,complaints_count,supply_delay_days,anomaly_flag,predicted_anomaly,anomaly_score,anomaly_prediction_correct
ES-006812,2026-04-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 3,0.7178,3,3,7,0,0,-0.2136534587330569,True
ES-006588,2026-04-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 2,0.7823,3,3,5,0,0,-0.21581305900092268,True
ES-006748,2026-04-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 1,0.7313,3,2,7,0,0,-0.2088517101451413,True
ES-002844,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 5,0.7442,6,2,4,0,0,-0.21770506738508688,True
ES-006460,2026-04-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 4,0.8364,2,0,4,0,0,-0.12697708291053333,True
ES-004860,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 2,0.789,10,1,6,0,0,-0.14857373469486646,True
ES-001468,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 4,0.7149,3,3,3,0,0,-0.2120957608634863,True
ES-006620,2026-04-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 3,0.7734,4,4,8,0,0,-0.2014145582012642,True
ES-001212,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 2,0.8005,4,4,9,0,0,-0.1794126535463607,True
ES-002428,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 4,0.8003,7,3,6,0,0,-0.2050992743084724,True
ES-007644,2026-04-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 5,0.5819,5,3,7,0,0,-0.18025686401737828,True
ES-004316,2026-04-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 3,0.6529,7,7,7,0,0,-0.13035021132888086,True
ES-001628,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 3,0.7754,7,1,6,0,0,-0.1930754922865564,True
ES-005020,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 1,0.7493,5,4,7,0,0,-0.21330677651815444,True
ES-003644,2026-04-01,Education Access Project,Education,Borno,Konduga,Konduga Site 6,0.7016,11,4,5,0,0,-0.1375039645999162,True
ES-003580,2026-04-01,Education Access Project,Education,Borno,Konduga,Konduga Site 4,0.747,4,4,6,0,0,-0.21731740935553323,True
ES-005916,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 5,0.7643,4,5,5,0,0,-0.20482038130523356,True
ES-002716,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 1,0.7806,8,0,3,0,0,-0.12576902862128936,True
ES-001340,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 6,0.8415,4,3,6,0,0,-0.20037456854218877,True
ES-002812,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 4,0.8206,2,3,5,0,0,-0.1937985053380984,True
ES-002620,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 4,0.6984,4,5,5,0,0,-0.20908549152329703,True
ES-005244,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 2,0.6831,6,4,8,0,0,-0.20483559105105936,True
ES-005276,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 3,0.3828,4,2,3,1,0,-0.04560047595313488,False
ES-007612,2026-04-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 4,0.7647,3,1,3,0,0,-0.1904334027056953,True
ES-000924,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 5,0.94,4,1,4,0,0,-0.10353701508371205,True
ES-007260,2026-04-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 5,0.68,5,4,4,0,0,-0.22003925414681696,True
ES-005884,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 4,0.824,2,3,7,0,0,-0.17673416754973603,True
ES-002492,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 6,0.6926,3,7,6,0,0,-0.15238331806337968,True
ES-000796,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 1,0.7098,2,33,2,1,1,0.057964833559534745,True
ES-005596,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 1,0.8222,7,2,7,0,0,-0.18494815681036142,True
ES-001596,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 2,0.6625,7,6,6,0,0,-0.17014503188982988,True
ES-001692,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 5,0.8159,6,4,10,0,0,-0.15582562136214906,True
ES-001084,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 4,0.7674,8,3,0,0,0,-0.12521400405998073,True
ES-000700,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 4,0.7291,5,7,6,0,0,-0.15766997414407546,True
ES-005852,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 3,0.7834,1,4,5,0,0,-0.16548186158455735,True
ES-000124,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Maiduguri,Maiduguri Site 4,0.8749,3,1,2,0,0,-0.13460708642056973,True
ES-005628,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 2,0.6587,4,1,5,0,0,-0.19620070229483866,True
ES-002460,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 5,0.6851,10,32,11,1,1,0.09777216116214094,True
ES-002780,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 3,0.7811,7,1,2,0,0,-0.16519787208146075,True
ES-007516,2026-04-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 1,0.5653,3,6,6,0,0,-0.11790419139791819,True
ES-004028,2026-04-01,Education Access Project,Education,Borno,Bama,Bama Site 6,0.791,5,2,4,0,0,-0.21601928278048993,True
ES-006236,2026-04-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 3,0.6499,7,3,3,0,0,-0.19709112942110057,True
ES-005948,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 6,0.8213,4,1,2,0,0,-0.1710165252232717,True
ES-001148,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 6,0.7786,9,8,3,0,0,-0.06351056707520153,True
ES-001052,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 3,0.8721,7,5,8,0,0,-0.12240806132907572,True
ES-003612,2026-04-01,Education Access Project,Education,Borno,Konduga,Konduga Site 5,0.7429,4,5,4,0,0,-0.20522071837267786,True
ES-004380,2026-04-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 5,0.74,5,4,14,0,0,-0.11839912944207004,True
ES-003516,2026-04-01,Education Access Project,Education,Borno,Konduga,Konduga Site 2,0.7608,3,2,11,0,0,-0.15180910768860667,True
ES-005116,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 4,0.8133,3,5,10,0,0,-0.14080016277850166,True
ES-000188,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Maiduguri,Maiduguri Site 6,0.7058,4,1,11,0,0,-0.14163316010742688,True
ES-000540,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 5,0.855,3,3,5,0,0,-0.18911399547177554,True
ES-007676,2026-04-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 6,0.6433,8,0,13,0,0,-0.0369929108258632,True
ES-003772,2026-04-01,Education Access Project,Education,Borno,Mafa,Mafa Site 4,0.801,2,2,3,0,0,-0.18857558765473426,True
ES-002908,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 1,0.7154,6,1,4,0,0,-0.20379973802934637,True
ES-004732,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 4,0.8567,9,1,6,0,0,-0.1292453069052275,True
ES-006012,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 2,0.7309,1,6,4,0,0,-0.13755534804944342,True
ES-000476,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 3,0.7048,4,3,3,0,0,-0.2182942767649288,True
ES-005180,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 6,0.7093,6,2,3,0,0,-0.21145425475531732,True
ES-001116,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 5,0.6797,6,2,4,0,0,-0.2147684316159701,True
ES-002748,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 2,0.7154,7,4,4,0,0,-0.21175684912456105,True
ES-004220,2026-04-01,Education Access Project,Education,Borno,Ngala,Ngala Site 6,0.6667,5,0,2,0,0,-0.1354578013353236,True
ES-004668,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 2,0.8467,3,5,1,0,0,-0.12214348793469654,True
ES-002588,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 3,0.7871,4,2,11,0,0,-0.15326369634242348,True
ES-003292,2026-04-01,Education Access Project,Education,Borno,Jere,Jere Site 1,0.7715,8,0,7,0,0,-0.13579095351727755,True
ES-004956,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 5,0.8094,9,3,6,0,0,-0.17734979732954587,True
ES-006780,2026-04-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 2,0.7406,2,1,6,0,0,-0.18358992451468303,True
ES-001948,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Konduga,Konduga Site 1,0.6852,9,1,4,0,0,-0.1662380494045056,True
ES-001884,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 5,0.7473,5,3,8,0,0,-0.21024009245333086,True
ES-007324,2026-04-01,WASH Resilience Initiative,WASH,Borno,Dikwa,Dikwa Site 1,0.777,5,5,4,0,0,-0.20284843034068328,True
ES-002684,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 6,0.7175,4,6,8,0,0,-0.1725985254083473,True
ES-000828,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 2,0.7473,8,7,6,0,0,-0.1208543036810476,True
ES-006076,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 4,0.5721,7,2,10,0,0,-0.11864945863395565,True
ES-003324,2026-04-01,Education Access Project,Education,Borno,Jere,Jere Site 2,0.8399,3,4,8,0,0,-0.1703600290815268,True
ES-004700,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 3,0.8142,3,6,3,0,0,-0.15502493613465812,True
ES-003100,2026-04-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 1,0.7067,6,3,8,0,0,-0.2108129244661192,True
ES-000380,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 6,0.8698,4,2,5,0,0,-0.18323914114513457,True
ES-003932,2026-04-01,Education Access Project,Education,Borno,Bama,Bama Site 3,0.6826,8,5,8,0,0,-0.16579207242895294,True
ES-005052,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 2,0.7683,5,3,4,0,0,-0.22426345448447782,True
ES-005980,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 1,0.8137,9,1,1,0,0,-0.10773287749810778,True
ES-005500,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 4,0.8336,6,1,4,0,0,-0.18513644480865094,True
ES-003260,2026-04-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 6,0.8667,4,2,5,0,0,-0.18569777808632354,True
ES-007100,2026-04-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 6,0.7396,4,0,4,0,0,-0.16433288827333914,True
ES-005756,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 6,0.6486,4,5,4,0,0,-0.19714276763691574,True
ES-007228,2026-04-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 4,0.6809,6,3,3,0,0,-0.21485159982466978,True
ES-000892,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 4,0.7934,4,2,5,0,0,-0.2162056579745023,True
ES-000956,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 6,0.6541,6,3,5,0,0,-0.21663651977754617,True
ES-000316,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 4,0.8291,5,3,7,0,0,-0.19881050215392654,True
ES-006940,2026-04-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 1,0.6356,5,4,6,0,0,-0.20708658973629052,True
ES-005660,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 3,0.8156,2,2,2,0,0,-0.1735068046608223,True
ES-000732,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 5,0.7953,6,1,8,0,0,-0.18045929810340272,True
ES-004604,2026-04-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 6,0.7199,5,4,10,0,0,-0.18149282777542702,True
ES-001916,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 6,0.8276,5,6,12,0,0,-0.07759166471258672,True
ES-002012,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Konduga,Konduga Site 3,0.6967,8,5,2,0,0,-0.15629570770508094,True
ES-003228,2026-04-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 5,0.6678,3,5,8,0,0,-0.18115520571242677,True
ES-006268,2026-04-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 4,0.9612,6,1,4,0,0,-0.07830561524014568,True
ES-000444,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 2,0.7256,5,2,11,0,0,-0.1621638278980681,True
ES-007580,2026-04-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 3,0.7457,6,3,4,0,0,-0.22186975985265733,True
ES-001436,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 3,0.8395,5,2,7,0,0,-0.1904073765266618,True
ES-007548,2026-04-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 2,0.8031,4,2,5,0,0,-0.2138770691289602,True
ES-006428,2026-04-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 3,0.7218,7,2,1,0,0,-0.16990868872375603,True
ES-004188,2026-04-01,Education Access Project,Education,Borno,Ngala,Ngala Site 5,0.7093,6,2,4,0,0,-0.21811796135202882,True
ES-002332,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 1,0.712,4,3,9,0,0,-0.20170511710270395,True
ES-002876,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 6,0.5982,5,2,3,0,0,-0.17377428865359584,True
ES-001404,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 2,0.6771,4,3,5,0,0,-0.22241149573487684,True
ES-005340,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 5,0.6785,12,5,5,0,0,-0.10765759230263139,True
ES-005820,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 2,0.7968,3,4,12,0,0,-0.11745783281182376,True
ES-003548,2026-04-01,Education Access Project,Education,Borno,Konduga,Konduga Site 3,0.6397,3,4,6,0,0,-0.19591088064212897,True
ES-003676,2026-04-01,Education Access Project,Education,Borno,Mafa,Mafa Site 1,0.6802,11,2,3,0,0,-0.12891806844109627,True
ES-004252,2026-04-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 1,0.7221,7,1,10,0,0,-0.149792835198302,True
ES-005148,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 5,0.8068,4,0,3,0,0,-0.1518184829502684,True
ES-003132,2026-04-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 2,0.8574,5,3,2,0,0,-0.16863707504792552,True
ES-006172,2026-04-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 1,0.921,3,2,6,0,0,-0.1303849334091185,True
ES-004476,2026-04-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 2,0.745,2,1,7,0,0,-0.17302545822751175,True
ES-007068,2026-04-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 5,0.7186,8,1,6,0,0,-0.18327357996317467,True
ES-004636,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 1,0.6944,6,3,5,0,0,-0.22311957184214926,True
ES-001980,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Konduga,Konduga Site 2,0.7415,4,0,7,0,0,-0.1588418666966656,True
ES-006556,2026-04-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 1,0.7644,7,0,4,0,0,-0.15178566341130156,True
ES-002396,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 3,0.8627,3,3,5,0,0,-0.18492907945506476,True
ES-000284,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 3,0.8208,8,3,3,0,0,-0.1753091477463049,True
ES-001180,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 1,0.7338,6,0,4,0,0,-0.1571127812578152,True
ES-004796,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 6,0.8704,7,2,7,0,0,-0.1536967645882253,True
ES-005917,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 5,0.7926,8,4,7,0,0,-0.18011992126288773,True
ES-001629,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 3,0.8294,5,3,1,0,0,-0.16125836107983588,True
ES-007645,2026-05-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 5,0.6122,10,9,8,0,0,-0.021580207644290694,True
ES-005245,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 2,0.6915,6,3,8,0,0,-0.21031489736394238,True
ES-003645,2026-05-01,Education Access Project,Education,Borno,Konduga,Konduga Site 6,0.7746,6,1,3,0,0,-0.1948276298250915,True
ES-007453,2026-05-01,WASH Resilience Initiative,WASH,Borno,Dikwa,Dikwa Site 5,0.7763,3,2,5,0,0,-0.2140850208909258,True
ES-003453,2026-05-01,Education Access Project,Education,Borno,Jere,Jere Site 6,0.7681,4,4,8,0,0,-0.2014541276876095,True
ES-006173,2026-05-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 1,0.9688,2,6,7,0,0,-0.028709920195200134,True
ES-000861,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 3,0.7768,7,2,4,0,0,-0.20596916036942942,True
ES-002717,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 1,0.86,5,1,2,0,0,-0.14692130900626066,True
ES-003869,2026-05-01,Education Access Project,Education,Borno,Bama,Bama Site 1,0.7215,4,8,8,0,0,-0.11574851856642149,True
ES-007261,2026-05-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 5,0.6909,6,3,3,0,0,-0.216502725930451,True
ES-001405,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 2,0.7431,4,5,5,0,0,-0.20794189571049226,True
ES-002493,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 6,0.6221,10,4,5,0,0,-0.14826791379153953,True
ES-006749,2026-05-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 1,0.6922,2,5,4,0,0,-0.1811880168562019,True
ES-002621,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 4,0.6982,3,4,8,0,0,-0.19651909108419707,True
ES-000701,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 4,0.7875,6,2,7,0,0,-0.20799521555391925,True
ES-007613,2026-05-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 4,0.6568,9,5,6,0,0,-0.1639574727514324,True
ES-002749,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 2,0.6746,8,5,9,0,0,-0.151559921404898,True
ES-006237,2026-05-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 3,0.816,6,2,6,0,0,-0.20743050790797424,True
ES-003613,2026-05-01,Education Access Project,Education,Borno,Konduga,Konduga Site 5,0.8012,3,3,7,0,0,-0.2028862855092864,True
ES-004381,2026-05-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 5,0.7239,6,1,6,0,0,-0.2065368175107325,True
ES-004733,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 4,0.8345,3,4,5,0,0,-0.19230631367538653,True
ES-001437,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 3,0.7943,4,5,8,0,0,-0.18524777836062079,True
ES-001213,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 2,0.7593,4,4,4,0,0,-0.21712615117633655,True
ES-002685,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 6,0.6618,10,4,5,0,0,-0.162338157372646,True
ES-004861,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 2,0.3795,5,0,5,1,0,-0.004169729099025465,False
ES-007037,2026-05-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 4,0.8657,3,0,5,0,0,-0.12260897086326561,True
ES-000349,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 5,0.8795,5,3,6,0,0,-0.17188035094515447,True
ES-004637,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 1,0.8072,4,7,3,0,0,-0.1299144766794269,True
ES-006717,2026-05-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 6,0.7679,7,3,2,0,0,-0.1908281393431282,True
ES-004669,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 2,0.7683,10,3,3,0,0,-0.15444599130031295,True
ES-005437,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 2,0.7582,4,4,10,0,0,-0.17700892859130213,True
ES-006685,2026-05-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 5,0.677,9,3,4,0,0,-0.18596170019468317,True
ES-006973,2026-05-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 2,0.7197,2,3,1,0,0,-0.16233108323399292,True
ES-005405,2026-05-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 1,0.6876,7,1,3,0,0,-0.18203837775111387,True
ES-002141,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 1,0.8512,1,3,6,0,0,-0.14944684526243096,True
ES-004509,2026-05-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 3,0.6412,5,1,3,0,0,-0.176912966803622,True
ES-000317,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 4,0.907,3,8,7,0,0,-0.04710032164454092,True
ES-004573,2026-05-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 5,0.7192,3,3,1,0,0,-0.17583797436388204,True
ES-000957,2026-05-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 6,0.6753,4,3,7,0,0,-0.2169524706946574,True
ES-002045,2026-05-01,Livelihood Recovery Initiative,Livelihoods,Borno,Konduga,Konduga Site 4,0.7573,4,7,11,0,0,-0.09544679195949707,True
