record_id,reporting_date,programme_name,sector,state,lga,community,achievement_rate,next_achievement_rate,predicted_next_achievement_rate,forecast_status,absolute_forecast_error
ES-001564,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 1,0.8587,0.8206,0.7957599724991117,On Track,0.024840027500888318
ES-006396,2026-04-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 2,0.816,0.8105,0.77946423245516,On Track,0.031035767544839943
ES-005500,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 4,0.8336,0.9008,0.7892910638729859,On Track,0.11150893612701418
ES-002524,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 1,0.7177,0.8126,0.7091598663477637,Watch,0.10344013365223625
ES-000092,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Maiduguri,Maiduguri Site 3,0.7585,0.7563,0.7693029939111258,On Track,0.013002993911125804
ES-006524,2026-04-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 6,0.6955,0.8274,0.6766806639448545,Watch,0.15071933605514554
ES-004028,2026-04-01,Education Access Project,Education,Borno,Bama,Bama Site 6,0.791,0.7247,0.7516458011996112,On Track,0.026945801199611208
ES-006588,2026-04-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 2,0.7823,0.777,0.7565319828436585,On Track,0.0204680171563415
ES-001372,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 1,0.7564,0.8102,0.7542393041809534,On Track,0.05596069581904661
ES-006428,2026-04-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 3,0.7218,0.7847,0.743606668645916,Watch,0.041093331354083995
ES-006460,2026-04-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 4,0.8364,0.7452,0.7708280685536643,On Track,0.025628068553664285
ES-001148,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 6,0.7786,0.7862,0.7617153878273988,On Track,0.024484612172601228
ES-002204,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 3,0.6598,0.6861,0.6475970617077687,Critical,0.03850293829223139
ES-001244,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 3,0.7203,0.6746,0.7139407307321323,Watch,0.03934073073213229
ES-006492,2026-04-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 5,0.7532,0.7287,0.7343716734184242,Watch,0.005671673418424228
ES-005276,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 3,0.3828,0.8037,0.7337199857053875,Watch,0.06998001429461242
ES-005468,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 3,0.8008,0.7937,0.7723344220181902,On Track,0.021365577981809714
ES-002492,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 6,0.6926,0.6221,0.6711858446942851,Watch,0.04908584469428512
ES-002556,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 2,0.8983,0.9898,0.8291335126909434,On Track,0.16066648730905664
ES-002236,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 4,0.7249,0.6995,0.6952772700980755,Watch,0.004222729901924516
ES-000252,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 2,0.7587,0.7464,0.7548907996147486,On Track,0.008490799614748634
ES-005436,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 2,0.8456,0.7582,0.7949108656780612,On Track,0.036710865678061255
ES-003996,2026-04-01,Education Access Project,Education,Borno,Bama,Bama Site 5,0.7042,0.7325,0.7106770940113624,Watch,0.021822905988637675
ES-006364,2026-04-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 1,0.7559,0.8105,0.7633183846568883,On Track,0.047181615343111716
ES-002684,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 6,0.7175,0.6618,0.7085501748924125,Watch,0.0467501748924124
ES-004284,2026-04-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 2,0.7603,0.7738,0.7490993798769157,Watch,0.024700620123084382
ES-005404,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 1,0.7206,0.6876,0.7247981554852284,Watch,0.037198155485228424
ES-002396,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 3,0.8627,0.7985,0.827052786550119,On Track,0.028552786550119058
ES-000860,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 3,0.842,0.7768,0.8143774307839494,On Track,0.03757743078394937
ES-000508,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 4,0.8444,0.9195,0.8062911225793287,On Track,0.11320887742067132
ES-000732,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 5,0.7953,0.7908,0.7808082706326618,On Track,0.009991729367338165
ES-002332,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 1,0.712,0.7146,0.7223090575440404,Watch,0.0077090575440403875
ES-006300,2026-04-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 5,0.6936,0.7051,0.6840775835663948,Watch,0.02102241643360514
ES-002268,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 5,0.8283,0.6286,0.7819050505605063,On Track,0.15330505056050625
ES-003036,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 5,0.7581,0.6747,0.7478775931639391,Watch,0.07317759316393913
ES-001468,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 4,0.7149,0.721,0.7313786848582449,Watch,0.010378684858244891
ES-003196,2026-04-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 4,0.7859,0.7968,0.7651596235305386,On Track,0.031640376469461384
ES-005980,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 1,0.8137,0.7869,0.778655194568196,On Track,0.008244805431804059
ES-003452,2026-04-01,Education Access Project,Education,Borno,Jere,Jere Site 6,0.868,0.7681,0.835277720798415,On Track,0.067177720798415
ES-002588,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 3,0.7871,0.718,0.7589113130159356,On Track,0.040911313015935646
ES-007068,2026-04-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 5,0.7186,0.7354,0.7291456049948299,Watch,0.00625439500517011
ES-003164,2026-04-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 3,0.7545,0.8197,0.7636809799978395,On Track,0.056019020002160524
ES-000220,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 1,0.8786,0.9661,0.8308662096491769,On Track,0.13523379035082306
ES-001884,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 5,0.7473,0.8111,0.7358405589513812,Watch,0.07525944104861881
ES-003484,2026-04-01,Education Access Project,Education,Borno,Konduga,Konduga Site 1,0.8618,0.9592,0.808105256701266,On Track,0.15109474329873407
ES-001916,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 6,0.8276,0.8685,0.7758205088992572,On Track,0.0926794911007428
ES-004764,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 5,0.8037,0.7854,0.7688339456235723,On Track,0.016566054376427664
ES-007036,2026-04-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 4,0.7666,0.8657,0.7408982722288617,Watch,0.1248017277711383
ES-006204,2026-04-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 2,0.7516,0.7509,0.7364385123572729,Watch,0.014461487642727144
ES-006012,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 2,0.7309,0.7111,0.7161376335959647,Watch,0.005037633595964763
ES-003132,2026-04-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 2,0.8574,0.7145,0.7990215111390678,On Track,0.0845215111390678
ES-003516,2026-04-01,Education Access Project,Education,Borno,Konduga,Konduga Site 2,0.7608,0.8388,0.7503630969851458,On Track,0.08843690301485418
ES-001852,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 4,0.6881,0.7551,0.6975435648152396,Watch,0.05755643518476039
ES-004892,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 3,0.8647,0.866,0.8102826791528555,On Track,0.055717320847144536
ES-006684,2026-04-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 5,0.717,0.677,0.7139045152937227,Watch,0.03690451529372263
ES-007004,2026-04-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 3,0.6904,0.6878,0.6880431955536256,Watch,0.00024319555362561918
ES-002940,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 2,0.8299,0.7808,0.7715756779807993,On Track,0.009224322019200759
ES-004732,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 4,0.8567,0.8345,0.7942599170103146,On Track,0.0402400829896854
ES-007100,2026-04-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 6,0.7396,0.7415,0.7141864894370012,Watch,0.0273135105629988
ES-000796,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 1,0.7098,0.736,0.7339206450915334,Watch,0.0020793549084665575
ES-007356,2026-04-01,WASH Resilience Initiative,WASH,Borno,Dikwa,Dikwa Site 2,0.8261,0.7774,0.7792344848822753,On Track,0.0018344848822753335
ES-004700,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 3,0.8142,0.8229,0.7790147483421356,On Track,0.04388525165786439
ES-000188,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Maiduguri,Maiduguri Site 6,0.7058,0.6774,0.7217534060582026,Watch,0.044353406058202594
ES-006332,2026-04-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 6,0.8912,0.8059,0.8140169655417037,On Track,0.008116965541703713
ES-000316,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 4,0.8291,0.907,0.8259290965448928,On Track,0.08107090345510726
ES-007676,2026-04-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 6,0.6433,0.7129,0.641500581945128,Critical,0.07139941805487193
ES-006876,2026-04-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 5,0.7761,0.7931,0.7474556077768488,Watch,0.0456443922231512
ES-000764,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 6,0.7219,0.7666,0.7037038551396703,Watch,0.06289614486032968
ES-003228,2026-04-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 5,0.6678,0.7472,0.6483039116884116,Critical,0.09889608831158836
ES-000412,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 1,0.8681,0.8411,0.8410998215755461,On Track,1.7842445387827865e-07
ES-001660,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 4,0.7731,0.728,0.7576966109584362,On Track,0.02969661095843623
ES-007324,2026-04-01,WASH Resilience Initiative,WASH,Borno,Dikwa,Dikwa Site 1,0.777,0.7592,0.7632386099431996,On Track,0.0040386099431996
ES-005148,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 5,0.8068,0.7287,0.767870199885762,On Track,0.03917019988576198
ES-005948,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 6,0.8213,0.7392,0.7774338541064232,On Track,0.038233854106423215
ES-001052,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 3,0.8721,0.8829,0.8411383054117214,On Track,0.04176169458827861
ES-002908,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 1,0.7154,0.7513,0.7022158475857784,Watch,0.049084152414221593
ES-003388,2026-04-01,Education Access Project,Education,Borno,Jere,Jere Site 4,0.8588,0.783,0.8322424594078799,On Track,0.04924245940787986
ES-006748,2026-04-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 1,0.7313,0.6922,0.701171807362528,Watch,0.008971807362528006
ES-001948,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Konduga,Konduga Site 1,0.6852,0.7678,0.701855887566268,Watch,0.065944112433732
ES-004924,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 4,0.7911,0.8058,0.7622722722796691,On Track,0.04352772772033087
ES-003420,2026-04-01,Education Access Project,Education,Borno,Jere,Jere Site 5,0.7665,0.8002,0.7501287198310744,On Track,0.05007128016892559
ES-004796,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 6,0.8704,0.7999,0.8009823634726171,On Track,0.0010823634726170317
ES-000828,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 2,0.7473,0.7887,0.7237080512153775,Watch,0.06499194878462244
ES-003548,2026-04-01,Education Access Project,Education,Borno,Konduga,Konduga Site 3,0.6397,0.7019,0.6769994898405901,Watch,0.02490051015940986
ES-006044,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 3,0.6906,0.8646,0.7018405431659329,Watch,0.16275945683406712
ES-003676,2026-04-01,Education Access Project,Education,Borno,Mafa,Mafa Site 1,0.6802,0.6955,0.7145727306907811,Watch,0.01907273069078108
ES-006108,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 5,0.7298,0.7848,0.7143413020809847,Watch,0.07045869791901538
ES-001308,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 5,0.7235,0.6268,0.6981666885687856,Watch,0.07136668856878559
ES-001756,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 1,0.7767,0.7459,0.7573973508363286,On Track,0.011497350836328635
ES-005724,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 5,0.8984,0.8394,0.8303148774875526,On Track,0.009085122512447419
ES-005628,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 2,0.6587,0.7746,0.6719257057945054,Watch,0.10267429420549457
ES-001692,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 5,0.8159,0.8872,0.7699219887673342,On Track,0.11727801123266579
ES-006908,2026-04-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 6,0.7823,0.7601,0.752317510322614,On Track,0.00778248967738604
ES-000348,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 5,0.7881,0.8795,0.7767366893582014,On Track,0.10276331064179856
ES-003004,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 4,0.7623,0.735,0.7605982605276346,On Track,0.025598260527634586
ES-003708,2026-04-01,Education Access Project,Education,Borno,Mafa,Mafa Site 2,0.7611,0.6617,0.7411004645845002,Watch,0.07940046458450023
ES-003804,2026-04-01,Education Access Project,Education,Borno,Mafa,Mafa Site 5,0.7658,0.6598,0.7383963468832043,Watch,0.07859634688320427
ES-003740,2026-04-01,Education Access Project,Education,Borno,Mafa,Mafa Site 3,0.6914,0.6025,0.7011268114162301,Watch,0.09862681141623009
ES-005692,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 4,0.6797,0.7555,0.6831464486129684,Watch,0.07235355138703159
ES-004828,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 1,0.7348,0.8995,0.7109863814715254,Watch,0.1885136185284746
ES-006140,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 6,0.8448,0.7628,0.769438655357142,On Track,0.0066386553571419205
ES-006716,2026-04-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 6,0.2673,0.7679,0.6900815179217242,Watch,0.0778184820782758
ES-005660,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 3,0.8156,0.7467,0.7612792072244196,On Track,0.014579207224419521
ES-003772,2026-04-01,Education Access Project,Education,Borno,Mafa,Mafa Site 4,0.801,0.7531,0.7426924310179763,Watch,0.010407568982023663
ES-006812,2026-04-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 3,0.7178,0.8025,0.7084074270802118,Watch,0.09409257291978823
ES-003068,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 6,0.6708,0.6328,0.6640611350132067,Watch,0.03126113501320671
ES-002620,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 4,0.6984,0.6982,0.69493483091877,Watch,0.0032651690812300904
ES-001532,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 6,0.7351,0.6655,0.7207113602937988,Watch,0.055211360293798806
ES-005756,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 6,0.6486,0.8542,0.6798480460740728,Watch,0.17435195392592717
ES-000668,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 3,0.9278,0.9723,0.8475925193520991,On Track,0.12470748064790094
ES-003100,2026-04-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 1,0.7067,0.8315,0.7130305392367123,Watch,0.11846946076328768
ES-000956,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 6,0.6541,0.6753,0.6845743460722806,Watch,0.009274346072280615
ES-003580,2026-04-01,Education Access Project,Education,Borno,Konduga,Konduga Site 4,0.747,0.7667,0.7297032171842709,Watch,0.03699678281572916
ES-000028,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Maiduguri,Maiduguri Site 1,0.7755,0.8006,0.7704250137261138,On Track,0.03017498627388615
ES-006972,2026-04-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 2,0.6914,0.7197,0.6662678722592688,Watch,0.05343212774073125
ES-001820,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 3,0.7517,0.798,0.758769167700204,On Track,0.03923083229979607
ES-000540,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 5,0.855,0.7991,0.8276892066054247,On Track,0.028589206605424633
ES-000380,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 6,0.8698,0.9334,0.8338852515736975,On Track,0.09951474842630248
ES-002972,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 3,0.7656,0.7862,0.747464253586463,Watch,0.03873574641353705
ES-004860,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 2,0.789,0.3795,0.7536012896273854,On Track,0.37410128962738537
ES-003612,2026-04-01,Education Access Project,Education,Borno,Konduga,Konduga Site 5,0.7429,0.8012,0.7189283231139462,Watch,0.08227167688605386
ES-006940,2026-04-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 1,0.6356,0.7076,0.6476282559242068,Critical,0.0599717440757932
ES-005596,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 1,0.8222,0.8571,0.7846265742564144,On Track,0.07247342574358562
ES-000988,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 1,0.8077,0.8857,0.7865893675900953,On Track,0.0991106324099047
ES-001180,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 1,0.7338,0.7346,0.6991469706349566,Watch,0.035453029365043465
ES-006076,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 4,0.5721,0.6371,0.6235425367145883,Critical,0.013557463285411742
ES-001020,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 2,0.6664,0.7739,0.6960837860085305,Watch,0.07781621399146954
ES-003644,2026-04-01,Education Access Project,Education,Borno,Konduga,Konduga Site 6,0.7016,0.7746,0.7170382793032753,Watch,0.057561720696724605
ES-001788,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 2,0.7567,0.7936,0.7429432717308874,Watch,0.050656728269112605
ES-003836,2026-04-01,Education Access Project,Education,Borno,Mafa,Mafa Site 6,0.7268,0.6693,0.7222454687559903,Watch,0.052945468755990266
ES-001404,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 2,0.6771,0.7431,0.6666118378516025,Watch,0.07648816214839749
