record_id,reporting_date,programme_name,sector,state,lga,community,achievement_rate,risk_label,predicted_risk,probability_high,probability_low,probability_medium,risk_prediction_correct
ES-000924,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 5,0.94,Low,Low,3.336300656653512e-30,0.9999999999999891,1.0934798481992168e-14,True
ES-007260,2026-04-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 5,0.68,Medium,Medium,0.0004265400120807935,0.0005500388647734488,0.9990234211231457,True
ES-005884,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 4,0.824,Low,Low,1.8184559430042528e-22,0.9999999994050015,5.949985907876183e-10,True
ES-002492,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 6,0.6926,Medium,Medium,0.005170229887364403,8.184706200608145e-06,0.9948215854064351,True
ES-002748,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 2,0.7154,Low,Low,5.633320897014073e-09,0.9809795104131005,0.019020483953578603,True
ES-004220,2026-04-01,Education Access Project,Education,Borno,Ngala,Ngala Site 6,0.6667,Medium,Medium,1.2461282856135865e-06,0.22406256069613595,0.7759361931755785,True
ES-005660,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 3,0.8156,Low,Low,5.103749488729286e-22,0.9999999995130817,4.86918321626266e-10,True
ES-002588,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 3,0.7871,Low,Low,5.31988318391381e-09,0.9562823916534671,0.043717603026649954,True
ES-003676,2026-04-01,Education Access Project,Education,Borno,Mafa,Mafa Site 1,0.6802,Medium,Medium,8.58529812452103e-06,0.11112235112947047,0.888869063572405,True
ES-006268,2026-04-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 4,0.9612,Low,Low,5.952160527560958e-32,0.9999999999999991,9.492048115623669e-16,True
ES-000444,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 2,0.7256,Medium,Medium,3.0325539891545567e-06,0.05728854376732958,0.9427084236786812,True
ES-007580,2026-04-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 3,0.7457,Medium,Medium,2.584461300974738e-06,0.11768477881100213,0.882312636727697,True
ES-001436,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 3,0.8395,Low,Low,1.520351846281598e-20,0.9999999948759759,5.1240239973883736e-09,True
ES-007548,2026-04-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 2,0.8031,Low,Low,1.4652548390697046e-15,0.9999989221617755,1.0778382229181916e-06,True
ES-006428,2026-04-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 3,0.7218,Low,Low,8.650896771997491e-12,0.9992435409729453,0.0007564590184037992,True
ES-004188,2026-04-01,Education Access Project,Education,Borno,Ngala,Ngala Site 5,0.7093,Low,Low,3.8614799023746295e-08,0.8974956514801223,0.10250430990507861,True
ES-003548,2026-04-01,Education Access Project,Education,Borno,Konduga,Konduga Site 3,0.6397,Medium,Medium,0.0007737354582721621,0.0001949128583828357,0.999031351683345,True
ES-002332,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 1,0.712,Low,Low,4.895965831370454e-07,0.7050561504230817,0.29494335998033533,True
ES-002876,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 6,0.5982,Medium,Medium,0.0001351686374234244,0.003411330501234439,0.9964535008613421,True
ES-001404,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 2,0.6771,Medium,Medium,0.009491889059284228,4.570831459442123e-05,0.9904624026261214,True
ES-005340,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 5,0.6785,Medium,Medium,0.346868552020873,2.003473428984827e-09,0.6531314459756535,True
ES-005820,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 2,0.7968,Medium,Medium,8.415483879270645e-06,0.40829107176606866,0.5917005127500521,True
ES-005148,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 5,0.8068,Low,Low,5.749938102744014e-23,0.9999999998354077,1.645924464458527e-10,True
ES-001180,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 1,0.7338,Medium,Medium,1.4437378861776179e-05,0.03829544710090904,0.9616901155202291,True
ES-000284,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 3,0.8208,Low,Low,1.2614685316717174e-11,0.9969737138545915,0.0030262861327936827,True
ES-002396,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 3,0.8627,Low,Low,4.790780939407088e-26,0.999999999998263,1.7370139135549842e-12,True
ES-006556,2026-04-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 1,0.7644,Low,Low,7.683514234797976e-17,0.9999993338230914,6.661769085127769e-07,True
ES-001980,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Konduga,Konduga Site 2,0.7415,Medium,Medium,7.841638034963596e-07,0.286014656322913,0.7139845595132834,True
ES-004796,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 6,0.8704,Low,Low,5.648320893029506e-17,0.9999989067577487,1.093242251233051e-06,True
ES-007068,2026-04-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 5,0.7186,Medium,Medium,4.833589068832224e-06,0.18569454408990593,0.8143006223210253,True
ES-004476,2026-04-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 2,0.745,Low,Low,1.9108566379476896e-12,0.9999064419671817,9.35580309073313e-05,True
ES-006172,2026-04-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 1,0.921,Low,Low,1.5967594955444618e-27,0.99999999999974,2.600469413731974e-13,True
ES-003132,2026-04-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 2,0.8574,Low,Low,2.8468868890141483e-22,0.9999999991988529,8.011472583244761e-10,True
ES-004636,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 1,0.6944,Low,Low,6.49836274250594e-09,0.9730212962466106,0.026978697255026794,True
ES-004252,2026-04-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 1,0.7221,Medium,Medium,7.612035836185181e-06,0.12870487330231487,0.8712875146618488,True
ES-002012,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Konduga,Konduga Site 3,0.6967,Medium,Medium,0.0001696454129664848,0.0004287587056570503,0.9994015958813763,True
ES-003228,2026-04-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 5,0.6678,Medium,Medium,0.12092272284597469,8.50661962241633e-09,0.8790772686474058,True
ES-004604,2026-04-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 6,0.7199,Medium,Medium,0.0011480109195368153,1.729914097786954e-05,0.9988346899394852,True
ES-000380,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 6,0.8698,Low,Low,1.1757851486476755e-23,0.9999999999443245,5.567536576038274e-11,True
ES-003292,2026-04-01,Education Access Project,Education,Borno,Jere,Jere Site 1,0.7715,Low,Low,1.0984702310118625e-10,0.9959770163703403,0.004022983519812677,True
ES-004956,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 5,0.8094,Medium,Medium,6.887414740342035e-07,0.3560800996479018,0.643919211610624,True
ES-006780,2026-04-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 2,0.7406,Low,Low,3.3973936943711436e-16,0.9999989729503888,1.0270496107973122e-06,True
ES-001948,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Konduga,Konduga Site 1,0.6852,Medium,Medium,9.379756571535593e-05,0.0003762292147495248,0.9995299732195351,True
ES-001884,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 5,0.7473,Low,Low,4.161006907632204e-11,0.9974971541843407,0.0025028457740491647,True
ES-007324,2026-04-01,WASH Resilience Initiative,WASH,Borno,Dikwa,Dikwa Site 1,0.777,Low,Low,1.16146789691364e-15,0.9999977079728075,2.2920271913286482e-06,True
ES-002684,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 6,0.7175,Medium,Medium,0.00022092151224632447,0.0002472423816144111,0.9995318361061392,True
ES-000828,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 2,0.7473,Medium,Medium,0.0004224493360994978,0.0003344028721687039,0.9992431477917317,True
ES-006076,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 4,0.5721,High,High,0.9979877226346575,6.231780262937468e-16,0.0020122773653418213,True
ES-003324,2026-04-01,Education Access Project,Education,Borno,Jere,Jere Site 2,0.8399,Low,Low,4.673065956116482e-19,0.9999999663242212,3.367577876018272e-08,True
ES-004700,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 3,0.8142,Low,Low,2.882125503671258e-16,0.9999987567468638,1.2432531359663515e-06,True
ES-001916,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 6,0.8276,Medium,Medium,4.841385960351337e-06,0.2260905658621576,0.7739045927518821,True
ES-003100,2026-04-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 1,0.7067,Medium,Medium,0.11869919155280308,6.443835999120803e-08,0.881300744008837,True
ES-003932,2026-04-01,Education Access Project,Education,Borno,Bama,Bama Site 3,0.6826,Medium,High,0.5149827203142512,3.5337904867958464e-09,0.4850172761519583,False
ES-000732,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 5,0.7953,Low,Low,1.9074328759590753e-14,0.9999866900027167,1.3309997264327061e-05,True
ES-005052,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 2,0.7683,Low,Low,1.2485135768747865e-11,0.9986856193637212,0.001314380623793614,True
ES-005980,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 1,0.8137,Low,Low,5.1469132396716803e-20,0.999999986348963,1.3651036899775438e-08,True
ES-005500,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 4,0.8336,Low,Low,2.7351581350779326e-21,0.9999999989803598,1.01964013409277e-09,True
ES-003260,2026-04-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 6,0.8667,Low,Low,7.191597784123834e-22,0.9999999992024398,7.975603014979472e-10,True
ES-007100,2026-04-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 6,0.7396,Low,Low,1.5539724408476878e-10,0.997604723488177,0.0023952763564257353,True
ES-005756,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 6,0.6486,Medium,Medium,0.0005666597064194007,5.207911438541591e-05,0.9993812611791951,True
ES-007228,2026-04-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 4,0.6809,Medium,Medium,3.1377563889025357e-06,0.20959666541365074,0.7904001968299603,True
ES-000892,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 4,0.7934,Low,Low,1.2285406163169375e-07,0.8376325112920355,0.1623673658539029,True
ES-000956,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 6,0.6541,Medium,Medium,0.000554623338421667,0.00033179499507254503,0.9991135816665059,True
ES-000316,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 4,0.8291,Low,Low,4.1205819771365046e-13,0.9997954799642174,0.0002045200353706163,True
ES-006940,2026-04-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 1,0.6356,Medium,Medium,0.033280884871884964,1.4151502546761404e-06,0.9667176999778604,True
ES-006588,2026-04-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 2,0.7823,Low,Low,6.802930678335042e-17,0.999999079750552,9.20249448100277e-07,True
ES-004668,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 2,0.8467,Low,Low,2.2489866832399533e-28,0.9999999999998475,1.5246948361572906e-13,True
ES-000348,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 5,0.7881,Low,Low,2.3838152699094557e-12,0.999592661566788,0.00040733843082814793,True
ES-003164,2026-04-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 3,0.7545,Medium,Medium,7.129845705370957e-06,0.13185230797403888,0.8681405621802558,True
ES-005212,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 1,0.6789,Low,Low,4.806651481206499e-13,0.999944399822933,5.560017658633644e-05,True
ES-001244,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 3,0.7203,Medium,Medium,2.6578553378847447e-05,0.052033225320375756,0.9479401961262454,True
ES-006684,2026-04-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 5,0.717,Medium,Medium,9.420982599826889e-06,0.035974816845055234,0.9640157621723449,True
ES-006972,2026-04-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 2,0.6914,Medium,Medium,1.7011374028171533e-05,0.11008744658435805,0.8898955420416137,True
ES-005404,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 1,0.7206,Low,Low,2.9408106214448936e-10,0.9973381951181762,0.0026618045877426356,True
ES-005436,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 2,0.8456,Low,Low,1.8038731465597208e-21,0.9999999990970869,9.029130535198517e-10,True
ES-002140,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 1,0.7447,Medium,Medium,3.3058305575023142e-06,0.1183195492521622,0.8816771449172803,True
ES-002556,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 2,0.8983,Low,Low,5.877010877078467e-34,1.0,3.969718665300558e-17,True
ES-006396,2026-04-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 2,0.816,Low,Low,7.87764606549452e-22,0.9999999995424724,4.575275622298512e-10,True
ES-004508,2026-04-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 3,0.605,Medium,Medium,0.0059035968760938595,4.244785487480522e-06,0.9940921583384187,True
ES-000028,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Maiduguri,Maiduguri Site 1,0.7755,Medium,Medium,0.03813236925039104,1.8762592767298932e-07,0.9618674431236813,True
ES-002172,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 2,0.6152,Medium,Medium,0.3577819198705583,2.4450703025022993e-09,0.6422180776843713,True
ES-004540,2026-04-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 4,0.6895,Medium,Medium,0.0002727393344412033,0.00036305876559514645,0.9993642018999637,True
ES-006876,2026-04-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 5,0.7761,Medium,Medium,5.023280186211564e-06,0.1557080078286775,0.8442869688911362,True
ES-002108,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Konduga,Konduga Site 6,0.8902,Low,Low,1.9371612187876095e-29,0.9999999999999813,1.8690064655027486e-14,True
ES-003964,2026-04-01,Education Access Project,Education,Borno,Bama,Bama Site 4,0.7202,Medium,Medium,2.766677690951524e-06,0.27945903059226646,0.7205382027300427,True
ES-006332,2026-04-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 6,0.8912,Low,Low,3.7435435238273184e-27,0.9999999999991707,8.292904634248892e-13,True
ES-004892,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 3,0.8647,Low,Low,5.487670822617228e-21,0.999999993902436,6.097564013661518e-09,True
ES-004284,2026-04-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 2,0.7603,Low,Low,8.320622955867959e-15,0.999995109710407,4.890289584913351e-06,True
ES-007036,2026-04-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 4,0.7666,Low,Low,3.9183036120903745e-13,0.999926846303705,7.315369590310636e-05,True
ES-005468,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 3,0.8008,Low,Low,7.717026075736197e-24,0.9999999999732401,2.6759966615699048e-11,True
ES-000092,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Maiduguri,Maiduguri Site 3,0.7585,Medium,Medium,0.07446023446800101,2.32942989710941e-07,0.9255395325890093,True
ES-000860,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 3,0.842,Low,Low,2.6878590153662405e-15,0.9999957952476161,4.204752381323058e-06,True
ES-002044,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Konduga,Konduga Site 4,0.8393,Low,Low,6.364937067909828e-21,0.9999999982415286,1.758471415260959e-09,True
ES-002236,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 4,0.7249,Medium,Medium,0.00027744559319137295,0.00017746748759373955,0.999545086919215,True
ES-003196,2026-04-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 4,0.7859,Low,Low,2.1015006393034327e-11,0.9984668733727138,0.0015331266062713375,True
ES-000604,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 1,0.8225,Low,Low,3.240004398796025e-26,0.9999999999992468,7.53245320216437e-13,True
ES-006108,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 5,0.7298,Low,Low,2.2834220100799245e-08,0.908998667164332,0.09100131000144789,True
ES-002076,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Konduga,Konduga Site 5,0.7002,Medium,Medium,2.3074176726332312e-05,0.03304666164083913,0.9669302641824347,True
ES-002364,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 2,0.832,Medium,Medium,1.53464410376004e-06,0.25197386620040463,0.7480245991554917,True
ES-000988,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 1,0.8077,Low,Low,5.362293796692531e-18,0.9999999444921093,5.5507890814512435e-08,True
ES-002204,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 3,0.6598,Medium,Medium,0.0010868867743074652,0.00010441828941682845,0.9988086949362758,True
ES-007004,2026-04-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 3,0.6904,Low,Low,1.1353088052958161e-06,0.7367133584765699,0.2632855062146249,True
ES-003996,2026-04-01,Education Access Project,Education,Borno,Bama,Bama Site 5,0.7042,Medium,Medium,6.270002830123007e-05,0.004484689394310088,0.9954526105773887,True
ES-004572,2026-04-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 5,0.6949,Low,Low,8.772128932165226e-09,0.9323490216794346,0.06765096954843657,True
ES-001308,2026-04-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 5,0.7235,Medium,Medium,0.0018879229647891344,4.6462272352514954e-05,0.9980656147628584,True
ES-002524,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 1,0.7177,Low,Low,8.89706311245977e-08,0.9193653198138626,0.08063459121550627,True
ES-006300,2026-04-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 5,0.6936,Medium,Medium,0.0022575160891417645,3.928288016843158e-06,0.9977385556228415,True
ES-004764,2026-04-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 5,0.8037,Low,Low,6.240963855520968e-25,0.9999999999892093,1.0790746592946368e-11,True
ES-002300,2026-04-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 6,0.8209,Low,Low,4.7314892055633186e-08,0.8589559289685398,0.1410440237165682,True
ES-003868,2026-04-01,Education Access Project,Education,Borno,Bama,Bama Site 1,0.6338,Medium,Medium,0.00033088067233751956,0.0006035504257108731,0.9990655689019516,True
ES-006492,2026-04-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 5,0.7532,Medium,Medium,0.00013979580314867147,0.0005190500598314045,0.99934115413702,True
ES-006652,2026-04-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 4,0.8435,Low,Low,3.465826605146342e-20,0.9999999927565328,7.243467186030582e-09,True
